HTML,CSS,JavaScript,Node.js,React.js,Angular,Vue.js,Python,SQL,MongoDB,Java,C++,C#,PHP,Ruby,Swift,Kotlin,Go,TypeScript,Express.js,Django,Flask,Spring,.NET,Docker,Kubernetes,AWS,Azure,GCP,GraphQL,RESTful APIs,Machine Learning,Data Analysis,UI/UX Design,Testing,Agile,DevOps,Security,Database Admin,Mobile Dev (Android),Mobile Dev (iOS),Game Dev,Embedded Systems,Blockchain,PowerBI,Tableau,Git,Selenium,Communication,Leadership,Teamwork,ProblemSolving,TimeManagement,CriticalThinking,Adaptability,Creativity,AttentionToDetail,Presentation,Negotiation,ConflictResolution,Empathy,DecisionMaking,StressManagement,Experience,YearsOfCoding,NumberOfProjects,GitHubContributions,StackOverflowReputation,Education,Certification,PreferredRole,SalaryExpectation
5,3,1,1,2,5,1,4,2,4,0,0,4,1,4,5,0,1,3,0,2,4,0,3,5,0,1,3,3,1,3,3,0,2,3,0,3,2,2,0,3,5,0,4,1,3,5,1,3,5,4,5,5,3,3,5,5,4,3,3,3,3,4,11.7,11,45,948,2063,Associate's,1,Software Engineer,106747
1,5,5,5,2,5,4,2,5,5,2,2,1,3,3,0,5,4,2,4,1,3,4,0,5,2,3,2,4,3,3,4,3,2,1,4,2,0,2,4,2,1,3,1,2,2,1,0,4,3,4,5,3,3,4,5,4,4,5,4,5,4,5,-0.3,0,17,91,648,Bachelor's,1,Software Engineer,74820
2,1,4,5,0,4,0,4,1,2,2,4,0,5,1,2,3,1,4,1,5,3,0,4,0,3,5,0,2,3,4,2,2,3,2,5,2,4,2,1,1,0,2,4,3,2,3,5,3,5,4,5,4,4,3,4,3,3,5,5,3,3,4,10.0,12,32,651,2063,Bachelor's,0,Security Engineer,93807
5,2,2,5,1,1,4,2,0,4,1,5,1,2,0,2,4,4,4,2,3,4,5,0,3,0,2,3,1,0,5,0,5,5,2,2,2,2,0,2,2,1,4,5,4,4,2,2,5,3,5,3,5,3,4,5,4,4,5,4,5,4,4,3.5,2,21,508,994,High School,0,Security Engineer,63261
2,1,2,0,2,2,0,0,1,5,1,5,0,5,5,0,1,2,4,4,4,4,1,2,1,4,4,5,2,2,1,1,3,1,3,2,0,2,0,0,2,4,4,0,5,1,3,1,4,3,4,3,4,5,4,5,3,5,3,4,5,3,5,10.6,11,32,635,1479,High School,0,Frontend Developer,114242
1,1,4,0,2,3,0,0,0,3,5,4,1,5,4,1,4,3,3,0,3,3,5,2,4,0,0,2,2,2,0,4,5,5,2,0,0,3,2,2,3,4,1,2,5,5,0,3,3,4,3,4,3,3,3,3,5,4,3,4,4,3,4,5.4,4,16,233,1072,High School,0,Data Scientist,102160
2,3,0,1,0,1,0,4,1,4,5,0,3,0,2,1,3,4,0,5,3,3,3,5,3,2,0,1,0,2,3,2,4,1,3,5,5,3,3,1,2,5,4,3,5,4,3,0,5,4,4,3,5,4,3,3,5,3,5,3,3,4,4,8.9,8,45,568,1359,Master's,1,Data Analyst,91536
1,0,0,4,5,0,5,4,1,0,0,1,4,2,5,0,5,1,1,0,5,5,3,1,3,3,5,3,2,5,2,2,3,0,4,2,2,1,1,3,2,5,0,5,0,0,0,4,3,3,3,4,3,3,4,5,3,4,5,4,4,3,4,9.0,10,45,542,1392,Master's,0,Full-Stack Developer,105631
3,0,2,5,5,0,2,5,3,3,4,3,0,4,4,5,4,5,2,1,5,2,4,2,4,4,1,4,1,5,4,5,4,5,1,5,1,5,1,3,5,2,5,1,2,4,3,1,5,5,3,4,3,4,4,5,4,5,5,5,5,5,5,10.2,9,45,770,1303,Associate's,0,Data Analyst,115956
2,0,3,4,1,2,0,1,2,4,2,0,4,1,5,3,0,0,3,4,2,3,2,5,4,1,5,2,0,2,1,5,4,2,1,1,3,0,1,1,3,2,4,4,5,1,1,5,5,4,3,4,4,4,4,4,4,4,4,3,3,4,4,7.0,4,29,497,477,Master's,0,Data Scientist,116568
3,1,4,3,1,0,0,2,5,0,0,5,0,5,2,0,3,5,0,3,2,5,2,1,5,1,1,1,2,4,2,1,0,0,2,5,4,2,1,1,3,3,1,2,2,3,4,2,5,5,3,3,3,4,5,3,3,4,5,4,5,5,5,3.2,1,14,380,358,Bachelor's,0,Software Engineer,68858
2,3,2,4,5,1,0,5,5,0,3,5,5,4,4,3,4,0,3,1,1,1,0,4,4,0,2,3,4,1,2,5,5,3,4,4,5,5,1,5,1,2,3,0,1,2,1,3,5,4,5,3,4,5,5,5,3,3,4,5,4,5,5,5.1,4,34,504,1320,Bachelor's,0,Data Analyst,78285
1,4,1,3,3,4,5,3,1,1,5,5,4,4,0,5,0,2,2,2,5,4,0,0,1,3,1,5,3,0,5,0,0,4,1,2,2,2,1,0,1,2,4,5,0,4,2,2,5,5,5,5,4,5,3,4,5,4,3,4,4,5,5,3.3,3,17,456,764,Master's,0,Machine Learning Engineer,95676
2,3,1,3,1,4,3,4,0,2,1,4,2,5,2,5,2,0,2,4,1,1,0,3,1,0,3,5,4,1,3,3,5,1,0,0,5,5,4,3,3,1,0,3,0,4,2,2,3,5,5,3,5,3,3,4,4,3,3,3,4,5,4,5.7,4,34,351,857,Associate's,0,Frontend Developer,122008
5,2,0,5,5,5,2,1,0,5,3,4,2,4,3,4,2,5,5,2,3,3,3,4,0,5,3,0,5,4,0,1,0,4,5,3,2,0,4,4,1,5,2,0,1,5,1,5,4,5,4,3,3,4,5,4,3,3,3,3,4,4,4,4.6,4,28,672,864,Associate's,0,Data Scientist,105704
4,0,0,0,2,4,3,2,4,3,4,5,1,5,5,1,5,0,0,2,3,5,3,0,4,1,2,1,0,4,1,4,3,2,0,1,3,4,4,1,2,2,0,0,4,3,2,2,5,5,4,4,3,5,4,5,3,4,3,4,4,4,5,2.2,1,10,180,825,Associate's,0,Security Engineer,58812
5,3,3,1,5,0,1,2,2,5,5,0,4,1,1,4,5,0,4,1,1,0,3,5,1,4,3,0,4,2,4,4,2,3,3,3,5,0,4,3,3,3,4,5,0,5,1,2,5,4,3,4,4,3,4,4,4,4,3,4,5,5,5,6.6,7,28,360,742,High School,0,Security Engineer,82350
1,2,3,5,2,3,2,3,1,5,4,1,1,2,3,4,5,4,0,0,1,3,0,2,3,4,5,0,2,1,5,1,5,2,5,2,4,3,4,3,3,4,4,0,3,2,0,4,5,3,4,5,5,5,3,4,5,3,4,4,3,4,4,1.2,0,12,415,119,Master's,1,Machine Learning Engineer,115013
4,5,1,2,0,2,5,2,4,4,2,2,2,0,2,1,2,1,5,4,4,5,4,5,2,0,0,3,4,5,4,5,4,4,4,4,4,0,5,0,2,4,0,4,4,5,0,2,5,5,3,5,4,4,4,3,5,5,4,3,3,5,4,3.3,0,14,361,750,High School,1,Data Scientist,93691
5,3,5,4,1,3,0,5,1,5,0,1,2,2,0,4,1,1,0,4,0,4,1,0,2,3,2,0,3,5,0,0,2,1,5,3,1,5,1,3,0,1,4,5,2,3,5,5,4,4,4,4,5,3,5,3,5,4,5,3,4,3,4,8.6,7,30,750,938,Bachelor's,0,Data Analyst,90820
0,2,3,5,3,4,5,4,4,4,0,2,4,0,2,0,4,3,4,1,2,1,4,4,5,3,5,2,5,2,2,2,4,5,5,0,5,4,4,0,3,5,4,4,3,0,4,4,3,4,3,4,4,3,5,4,4,3,3,4,3,3,3,5.9,5,24,315,581,Associate's,1,Data Analyst,76392
1,5,4,3,0,1,4,2,0,4,1,2,0,1,3,1,0,2,1,2,0,4,3,2,0,5,5,3,4,2,2,2,5,0,3,5,4,4,3,5,4,4,1,2,4,1,1,5,3,5,5,5,4,3,3,5,3,3,4,3,4,5,4,4.7,0,30,325,450,PhD,1,Mobile Developer,93288
4,3,5,4,5,0,3,1,3,0,3,2,3,1,3,0,3,5,5,2,1,2,4,5,2,0,3,4,5,0,3,0,4,4,1,1,5,4,4,4,1,5,4,0,4,5,5,4,4,5,4,5,5,5,4,3,4,4,4,3,4,5,4,8.3,10,29,960,1902,PhD,0,Full-Stack Developer,152233
2,4,0,3,5,1,2,0,0,0,5,2,5,1,4,5,4,1,3,4,3,2,4,0,2,0,4,5,2,5,3,0,3,1,2,4,3,0,4,5,2,3,3,4,0,2,5,2,3,5,5,4,3,3,5,5,3,4,3,4,3,3,3,4.0,4,14,202,1152,Associate's,0,Backend Developer,100570
0,4,5,0,4,5,5,1,5,0,3,1,5,5,4,1,5,4,3,0,5,5,0,0,0,4,0,1,0,2,4,1,3,1,1,3,4,1,4,4,4,4,3,5,4,2,0,0,3,3,5,3,3,4,5,3,4,5,3,5,5,3,5,3.8,6,17,353,1228,Master's,0,Data Scientist,75645
5,0,1,5,3,1,5,1,2,4,3,0,4,5,0,2,4,4,2,5,0,5,0,1,4,4,1,3,5,4,4,1,5,0,3,4,5,2,1,1,2,1,5,3,3,1,1,0,4,3,3,4,3,5,3,4,5,3,5,4,4,3,3,3.8,9,27,753,1336,PhD,0,Frontend Developer,80321
0,4,0,0,5,5,2,4,0,4,2,5,5,2,4,1,0,1,0,5,2,4,4,2,0,3,2,5,2,3,2,3,0,5,0,4,4,2,4,2,5,4,4,5,1,3,1,4,5,5,5,3,4,4,5,3,5,5,5,3,5,3,4,-0.3,0,0,407,671,PhD,0,Data Analyst,59905
2,4,4,0,0,2,2,3,2,3,4,2,3,0,2,3,1,2,2,3,2,4,3,2,1,4,1,1,4,4,1,0,1,0,5,0,0,1,2,4,2,3,5,2,5,0,5,2,4,3,3,4,3,3,4,5,3,3,3,4,3,3,4,7.7,5,24,503,1147,Bachelor's,0,Data Analyst,77124
2,0,2,2,2,0,0,0,5,4,5,4,3,1,4,4,3,1,4,0,0,3,0,3,4,2,2,4,0,5,0,0,4,5,3,3,0,4,2,2,0,2,4,2,1,0,4,0,5,5,5,4,4,4,5,3,5,5,5,5,4,4,5,4.2,3,25,387,777,Master's,0,Machine Learning Engineer,119788
2,0,2,2,2,4,4,4,4,1,5,0,0,2,2,5,5,5,1,3,5,5,4,3,2,0,3,0,5,0,5,0,3,3,1,0,4,2,0,1,0,5,5,1,5,0,5,3,3,5,4,5,4,4,4,3,5,3,4,4,5,4,5,1.6,2,20,381,440,Bachelor's,0,Full-Stack Developer,90532
3,3,4,0,1,0,2,2,2,2,4,1,1,4,4,5,1,3,3,5,2,2,5,0,3,4,1,2,2,1,3,1,4,2,2,2,3,4,5,2,5,2,1,1,4,4,5,1,3,5,3,5,5,3,5,5,3,5,4,4,5,4,5,5.2,4,23,245,548,High School,0,Data Scientist,96584
0,0,0,0,2,0,1,2,5,2,2,1,2,5,3,3,3,0,3,3,0,2,4,5,0,1,0,5,0,1,0,2,3,5,1,4,3,4,3,0,1,4,4,3,1,0,3,3,4,4,4,5,5,4,5,5,4,3,5,5,5,5,5,8.2,7,40,478,1006,Associate's,1,Security Engineer,81232
1,5,5,1,4,4,0,3,3,1,3,2,5,1,1,0,3,5,5,5,4,5,1,4,1,1,3,4,4,1,2,5,5,1,1,3,2,3,4,4,5,0,5,3,3,2,4,3,4,3,3,5,5,3,3,5,4,5,4,3,3,3,3,6.2,3,20,417,633,Master's,1,Machine Learning Engineer,92026
5,1,2,2,4,0,1,4,2,2,3,1,3,2,0,5,5,3,0,2,1,2,2,4,0,1,3,0,4,5,3,3,1,4,5,4,2,4,1,4,2,3,5,2,2,1,5,2,3,4,4,4,5,3,5,3,4,5,4,3,5,5,3,10.0,11,31,916,1835,High School,1,Security Engineer,113180
5,2,1,3,5,4,3,2,2,2,0,2,1,0,2,2,4,2,0,0,5,5,3,4,2,4,2,0,1,4,1,1,3,4,5,1,1,5,4,3,3,3,0,1,3,5,1,3,3,4,4,5,4,3,3,3,3,5,3,4,4,3,5,5.4,7,17,463,1231,High School,1,Full-Stack Developer,95406
5,0,2,5,3,1,0,4,3,5,0,5,2,1,3,5,1,5,5,5,1,3,0,1,0,4,2,1,5,1,2,1,2,5,2,0,2,4,4,5,3,2,1,1,1,1,1,3,5,5,5,4,5,5,3,5,5,3,4,3,5,4,3,2.3,0,8,318,597,Bachelor's,1,Frontend Developer,78455
1,4,4,1,5,0,4,3,3,3,3,3,4,1,4,1,4,3,3,0,2,1,1,0,0,3,2,1,2,4,0,5,2,4,4,5,1,1,5,3,5,3,3,0,2,5,3,4,3,3,4,4,5,3,3,3,3,5,4,4,3,3,5,7.6,8,40,507,875,Master's,1,Full-Stack Developer,107289
2,3,2,0,4,1,1,5,5,0,3,0,3,5,0,4,0,2,1,0,1,0,3,5,0,4,2,2,5,3,1,5,0,2,2,0,4,3,0,1,5,4,0,1,1,0,0,1,3,4,4,3,3,5,4,4,5,5,5,4,3,4,4,5.4,2,29,577,253,Associate's,1,DevOps Engineer,86019
1,0,3,5,4,5,5,0,5,3,1,1,2,0,3,5,2,5,4,1,3,0,3,4,1,1,3,5,4,3,2,1,2,3,1,1,1,1,2,1,0,2,4,4,1,0,5,1,3,4,3,4,5,3,3,5,4,4,5,4,3,3,5,5.4,6,17,733,851,Master's,0,Data Analyst,81441
1,5,2,1,1,4,1,1,1,5,4,0,5,3,5,0,2,0,4,4,0,4,4,1,1,5,0,5,5,0,1,0,5,4,0,1,2,4,4,3,0,0,5,2,4,2,0,5,5,3,5,5,3,3,5,3,3,4,5,3,4,5,5,10.9,8,47,874,1143,Master's,1,Full-Stack Developer,115284
2,1,2,0,2,4,3,0,4,1,0,2,4,3,1,1,2,5,4,5,1,3,1,0,0,4,4,2,0,3,4,3,3,5,2,0,3,3,2,2,5,0,1,4,3,2,1,5,3,4,3,4,3,3,4,4,4,3,4,4,4,4,5,7.7,7,24,603,1163,PhD,0,Frontend Developer,109344
4,0,1,4,4,3,2,4,4,0,0,0,4,4,4,0,0,5,4,3,0,1,0,4,2,2,2,5,5,2,4,4,4,2,3,4,5,0,3,1,5,4,5,2,2,1,1,0,5,5,5,4,4,3,4,3,3,5,5,4,3,3,5,0.0,0,18,3,813,Bachelor's,0,Backend Developer,51905
2,1,3,1,3,1,1,1,0,0,2,0,4,4,1,3,2,4,2,4,2,2,2,0,5,2,2,5,5,4,0,5,4,2,3,2,4,3,1,2,3,3,5,3,5,2,3,5,5,5,5,3,5,3,5,5,4,5,5,3,3,3,4,2.5,2,20,534,341,Associate's,0,Machine Learning Engineer,103050
1,3,2,0,2,1,0,4,1,1,3,2,0,2,0,1,2,4,3,1,3,3,5,4,1,0,3,3,5,0,0,3,5,3,0,0,1,3,1,5,1,4,1,2,3,4,4,5,5,5,5,3,4,5,3,3,4,3,4,5,4,5,4,8.5,9,38,490,1039,Bachelor's,1,Backend Developer,119520
4,1,3,1,2,2,5,2,4,4,5,4,1,5,2,1,4,2,4,4,1,5,2,2,3,1,5,2,3,4,1,0,2,4,1,0,0,0,1,0,5,1,4,5,1,5,0,5,4,3,5,4,4,3,3,5,3,5,5,3,4,3,5,4.5,4,30,426,635,PhD,0,Machine Learning Engineer,92585
0,0,4,4,0,0,3,3,3,3,0,0,3,0,0,2,5,0,2,2,4,1,2,3,2,5,5,4,3,1,5,1,0,4,5,4,3,0,1,3,3,2,3,0,1,1,5,5,4,4,3,3,5,3,4,3,5,4,5,4,5,4,4,3.5,0,11,396,818,Associate's,0,Full-Stack Developer,87931
0,2,4,2,2,2,2,1,1,5,1,2,0,3,4,0,2,2,5,0,2,0,0,0,4,1,3,5,3,1,2,3,5,0,4,5,4,0,2,3,2,2,0,3,1,3,1,5,4,3,5,5,4,5,5,3,5,3,3,4,3,3,4,-0.3,0,6,458,891,PhD,0,Backend Developer,65589
3,4,1,2,1,0,1,4,3,0,1,5,4,4,5,0,2,1,3,4,0,0,0,0,4,2,0,0,1,5,4,1,2,5,1,4,0,3,1,3,3,0,5,2,3,0,5,5,4,5,3,3,5,5,5,3,4,3,5,5,3,3,5,3.0,3,15,392,1193,Associate's,0,Machine Learning Engineer,96481
1,2,4,5,5,3,4,2,4,3,5,0,2,0,1,2,5,5,1,2,1,2,2,0,4,4,1,0,4,0,1,1,1,3,2,1,0,3,4,2,3,1,0,2,1,4,2,1,5,5,3,3,4,4,4,5,3,5,3,5,5,4,3,3.7,1,29,311,530,High School,1,Data Analyst,97759
5,1,1,2,0,2,3,2,1,5,3,5,2,4,5,2,3,1,4,0,4,1,0,1,3,2,3,1,3,0,0,3,4,5,4,2,5,1,5,3,3,2,2,4,0,4,3,1,4,4,4,5,5,3,4,4,5,5,4,4,4,5,3,4.5,5,17,722,939,High School,1,Software Engineer,91348
5,3,5,4,0,1,1,1,0,4,0,3,0,1,2,2,4,1,5,5,3,4,2,2,4,2,3,2,5,3,2,1,3,3,2,3,3,5,4,5,5,1,0,5,5,5,3,4,3,4,4,5,5,3,3,5,4,4,5,5,3,4,5,5.4,6,24,667,1236,Bachelor's,0,Data Scientist,114683
0,3,1,1,1,3,5,1,3,4,5,3,5,5,3,5,1,2,1,5,2,0,0,3,3,4,2,3,1,5,5,1,0,2,5,3,2,4,5,5,1,2,1,1,1,1,4,3,3,3,3,5,3,5,5,5,3,3,3,3,3,4,5,4.0,1,16,349,216,Bachelor's,0,Machine Learning Engineer,89317
0,0,3,2,5,5,0,0,2,5,5,0,5,1,0,1,2,3,5,5,1,1,0,1,5,1,3,5,3,5,3,2,5,5,4,1,0,4,4,4,2,1,0,2,4,4,0,3,5,3,3,5,5,3,3,5,3,3,3,3,4,5,3,2.9,0,25,5,884,High School,1,Mobile Developer,106162
3,0,3,2,0,1,3,0,4,4,2,5,5,4,3,0,5,5,4,1,5,5,4,3,3,3,5,4,3,5,3,2,4,2,3,2,3,4,2,3,4,0,1,2,5,4,1,0,3,4,5,5,3,5,4,3,3,4,5,5,4,4,5,4.3,5,30,506,1171,PhD,0,Mobile Developer,113146
0,4,1,5,5,1,4,0,3,1,4,0,2,0,3,4,0,2,2,3,2,5,4,5,3,2,2,1,4,5,3,1,3,1,3,1,0,4,1,0,5,4,2,0,0,5,5,5,3,4,4,5,3,5,3,4,4,3,3,5,4,3,5,1.8,1,23,305,330,PhD,0,DevOps Engineer,87256
4,3,0,3,4,5,1,3,5,2,3,2,5,2,3,3,0,1,2,3,4,1,2,4,2,2,0,5,2,4,3,5,0,5,0,5,2,0,4,3,4,0,5,2,2,2,2,5,5,3,4,4,5,3,5,4,3,5,4,3,3,5,4,3.5,4,24,397,1271,Bachelor's,0,Software Engineer,51611
4,2,3,2,4,4,0,5,4,4,4,1,0,0,2,1,5,5,1,1,2,3,0,2,5,4,5,5,0,2,2,5,3,5,5,5,4,1,4,2,3,1,1,2,2,4,5,1,5,3,4,4,3,5,3,5,4,3,5,5,3,4,5,7.8,8,34,589,1467,PhD,0,Frontend Developer,94554
5,3,4,1,2,2,3,3,1,0,0,1,0,1,1,0,2,4,3,1,1,3,2,3,5,0,0,5,3,0,4,0,3,4,1,1,2,5,3,2,2,3,0,3,5,0,1,5,3,5,4,4,4,4,3,5,5,3,4,4,3,5,4,8.0,11,37,695,1428,Bachelor's,1,Software Engineer,103989
3,5,5,4,1,3,1,0,4,0,2,2,5,4,2,5,4,3,3,0,2,2,1,0,4,4,2,4,2,4,4,0,5,0,1,1,3,1,0,5,5,4,5,3,4,4,2,1,5,3,5,4,3,4,3,5,3,5,5,5,4,3,3,1.6,0,14,407,935,Bachelor's,0,Frontend Developer,57667
5,3,0,5,3,3,0,3,4,4,0,1,0,0,1,0,5,0,2,2,2,4,4,1,2,3,4,1,0,4,0,4,4,4,0,1,0,3,3,3,1,3,3,4,3,1,1,0,5,3,4,3,4,4,5,5,4,3,3,4,5,4,5,4.3,5,26,288,984,Bachelor's,0,DevOps Engineer,97291
1,4,1,5,1,3,4,1,2,1,5,4,5,0,1,1,1,4,3,3,2,4,5,4,4,4,1,5,0,5,5,2,0,4,3,4,0,3,3,0,3,5,4,1,1,5,2,4,5,4,3,3,3,3,5,3,3,5,5,4,3,5,4,6.8,8,35,734,1189,PhD,0,Full-Stack Developer,82296
5,1,1,3,0,5,1,1,4,5,3,4,5,4,1,4,5,4,5,5,1,3,1,5,0,5,4,1,2,5,4,4,4,4,1,2,1,4,2,4,0,4,3,1,2,4,3,4,3,5,5,4,4,4,3,4,5,3,5,5,4,4,5,-4.8,0,-12,185,990,High School,0,Data Analyst,50000
3,5,3,0,1,3,4,4,1,2,5,4,5,3,0,1,3,4,4,4,1,1,4,3,2,4,1,0,5,4,5,0,4,1,4,5,2,4,2,3,2,2,5,0,2,1,0,0,5,3,4,3,3,5,5,3,3,3,3,4,3,3,4,4.2,2,12,276,1060,Bachelor's,1,Frontend Developer,84745
3,3,0,2,3,1,3,0,2,5,1,3,2,5,3,1,3,5,2,5,4,3,4,3,3,3,2,3,1,5,1,4,2,2,2,2,0,1,3,5,4,0,5,4,3,2,5,0,4,3,4,3,5,3,4,5,3,5,5,4,3,5,5,7.1,7,24,816,1483,Master's,0,Machine Learning Engineer,117560
0,5,2,5,3,4,0,3,3,0,0,5,0,4,0,3,3,3,2,5,4,2,3,0,5,1,2,0,2,3,3,3,1,1,0,3,3,1,0,4,4,0,1,2,1,4,5,1,3,5,3,5,4,4,5,3,3,3,3,4,4,5,5,3.8,2,25,218,1030,PhD,0,Security Engineer,97251
5,0,3,5,2,5,3,2,4,5,4,3,2,3,2,0,0,4,5,3,5,3,0,2,5,3,5,0,4,4,0,3,1,3,1,1,3,1,2,2,2,5,2,5,4,5,1,1,4,3,4,5,3,5,4,5,5,3,3,4,4,3,4,5.5,5,26,327,1486,Bachelor's,0,Data Scientist,89225
1,0,2,2,4,1,1,3,4,1,2,2,4,2,5,3,3,2,0,1,1,4,0,1,0,3,3,4,0,2,5,2,0,4,2,3,2,1,1,4,3,4,5,3,1,2,0,0,3,5,4,5,3,4,3,5,5,4,3,4,5,5,4,4.3,7,28,544,1313,PhD,0,Frontend Developer,90888
3,2,1,1,2,5,2,0,1,5,4,3,0,2,4,4,2,1,0,1,0,4,3,0,0,1,4,5,4,1,4,2,5,4,0,2,3,1,1,4,2,5,5,2,4,4,3,3,4,3,5,5,3,3,5,4,5,4,4,3,4,5,5,0.9,0,5,405,212,Bachelor's,1,Security Engineer,57859
3,4,3,2,4,1,5,2,5,4,0,2,3,0,1,3,1,3,3,3,5,3,2,4,4,5,5,0,3,5,0,5,3,5,2,2,4,5,3,2,5,3,0,4,3,5,2,0,3,3,4,5,5,5,3,4,3,5,4,4,5,4,3,7.8,9,25,685,1139,Master's,0,Backend Developer,86108
4,4,1,0,5,0,5,4,4,1,3,4,3,5,3,3,0,2,0,4,4,0,2,0,0,0,4,4,0,3,1,1,3,5,4,4,5,2,1,0,4,0,0,4,5,4,5,5,3,5,3,5,3,4,4,4,4,4,3,4,3,3,5,2.3,2,15,463,1003,PhD,1,Mobile Developer,78166
5,0,5,2,1,2,2,5,2,2,3,4,0,0,2,5,1,1,2,5,4,4,2,5,4,2,1,1,5,1,5,2,1,3,2,5,4,2,4,4,2,1,4,0,1,1,4,2,4,5,3,4,5,5,4,4,4,4,3,3,5,3,4,1.2,1,15,496,507,PhD,0,Mobile Developer,74231
3,2,4,4,3,4,1,4,3,1,0,2,2,0,1,1,3,2,3,3,5,3,0,4,4,3,5,2,4,5,1,1,4,1,2,2,4,0,2,2,0,1,4,5,4,2,4,5,4,4,4,4,4,3,3,4,5,5,3,3,4,4,5,6.6,6,22,449,1222,Associate's,0,Data Analyst,82502
5,1,3,1,2,4,4,4,4,1,4,2,1,5,2,1,2,2,5,4,4,2,0,1,0,5,1,2,0,4,3,3,5,2,0,1,4,5,3,0,2,0,4,2,3,4,3,4,3,5,3,4,4,5,5,3,5,3,5,3,3,4,3,1.0,2,7,130,307,Associate's,0,Backend Developer,71993
2,1,2,3,3,0,3,3,5,1,0,5,1,1,0,0,5,2,4,0,0,5,1,0,1,0,0,2,2,2,0,3,3,0,0,0,2,1,1,4,0,3,3,5,5,0,4,0,3,3,4,4,5,4,5,4,3,3,5,4,3,5,4,1.2,4,17,469,686,PhD,0,Software Engineer,50000
4,1,4,1,1,2,5,2,1,5,5,2,2,3,3,0,0,2,1,0,0,5,0,2,1,0,2,2,5,1,2,1,1,4,5,5,5,4,2,0,0,4,5,5,5,4,4,1,5,5,5,4,3,5,4,3,4,5,4,5,3,5,4,4.1,4,31,541,910,Bachelor's,1,DevOps Engineer,78365
3,0,5,2,5,3,2,5,2,3,4,2,3,4,4,1,5,4,5,0,5,3,1,1,0,1,5,5,5,1,5,3,4,4,0,2,5,4,2,4,5,3,4,4,4,5,1,3,5,3,3,4,3,3,5,3,3,5,3,3,5,4,4,1.1,2,17,216,360,Bachelor's,1,Data Scientist,85057
0,2,5,5,5,1,0,0,4,0,0,0,5,2,1,3,1,3,2,1,2,2,1,1,2,0,3,5,4,5,2,4,1,2,0,1,3,5,5,2,2,5,0,2,1,1,0,2,3,4,4,4,3,3,5,5,3,3,5,4,3,3,4,0.8,0,10,346,783,Master's,0,Software Engineer,73504
5,4,5,5,4,4,3,0,1,4,0,1,4,1,4,1,3,5,3,4,2,0,5,5,4,0,2,2,0,3,0,0,5,0,0,1,5,4,0,4,4,1,0,2,4,5,1,0,5,5,4,4,3,5,4,5,4,4,4,4,4,4,3,6.3,5,30,306,869,Bachelor's,0,Full-Stack Developer,109113
4,0,4,2,2,0,0,5,0,4,2,5,3,1,5,5,1,2,2,3,4,5,1,4,5,3,1,0,0,1,5,3,4,2,5,3,1,0,5,4,1,4,3,3,3,4,4,1,4,5,3,4,4,4,5,4,5,4,4,4,3,4,5,4.9,2,22,343,721,Associate's,0,Security Engineer,95411
5,4,5,4,3,5,4,3,5,1,3,0,0,2,3,5,3,0,5,2,0,0,3,2,2,2,1,2,0,0,0,2,1,4,5,2,3,2,4,3,3,1,2,4,5,3,0,5,3,3,3,5,5,4,4,4,4,5,3,3,4,4,5,3.4,0,27,361,933,Master's,0,Mobile Developer,120357
0,3,3,3,3,4,3,1,5,3,0,2,1,2,3,2,5,3,5,4,1,4,5,2,1,5,2,5,1,2,1,1,3,2,3,2,3,3,2,0,1,4,3,3,0,0,3,2,3,3,3,3,3,4,5,3,3,4,3,3,3,3,3,2.6,1,25,220,258,PhD,1,Backend Developer,92386
3,2,1,5,1,4,2,2,0,0,5,1,0,2,5,3,0,3,3,3,5,0,0,5,5,5,5,4,1,3,1,4,4,1,5,1,2,2,3,5,5,3,0,1,1,1,2,1,3,5,5,3,4,3,5,5,3,5,3,4,5,5,4,6.9,5,36,715,503,Associate's,0,DevOps Engineer,92638
4,2,5,5,5,0,4,5,0,1,5,2,2,0,1,5,1,4,3,5,4,1,0,0,2,4,3,0,2,2,1,0,1,5,1,4,4,5,4,3,4,0,2,0,5,5,2,0,5,4,5,3,3,5,3,3,4,4,3,3,4,4,5,4.1,2,22,109,607,PhD,1,Frontend Developer,84473
0,3,3,2,2,2,1,1,5,5,3,5,4,5,2,2,4,1,2,1,3,4,3,2,2,4,3,2,3,1,0,4,3,0,3,0,5,2,5,1,3,1,3,2,3,0,4,5,3,4,3,3,4,4,3,5,4,3,3,5,5,3,5,8.7,12,32,887,2151,PhD,1,DevOps Engineer,112553
0,0,5,1,3,2,4,0,4,5,3,2,2,2,2,0,0,2,1,4,1,2,5,4,5,3,3,0,5,5,3,5,2,5,3,3,2,3,4,1,1,3,0,0,3,0,2,1,4,4,3,5,4,3,3,5,3,5,5,5,5,5,5,5.8,4,17,593,954,Master's,1,Security Engineer,84275
4,3,1,5,3,3,4,4,2,5,3,0,0,1,0,4,4,5,5,1,2,0,0,0,4,1,5,4,1,2,4,5,3,0,5,2,5,4,3,4,3,5,1,0,2,1,2,1,4,3,4,3,4,5,4,3,4,4,3,3,4,5,5,4.4,5,20,302,1352,Master's,0,Mobile Developer,68282
